paper_id,0,1,2,3,4,5,decision
3LBxVcnsEkV,6.0,6.0,6.0,,,,Accept
cLx3kbl2AI,6.0,7.0,5.0,7.0,,,Accept
SPiQQu2NmO9,8.0,6.0,6.0,5.0,,,Accept
eUAw7dwaOg8,6.0,6.0,4.0,7.0,,,Accept
pGLFkjgVvVe,7.0,6.0,6.0,,,,Accept
cJ006qBE8Uv,6.0,6.0,7.0,7.0,,,Accept
a3W4_OUIRgD,7.0,4.0,7.0,,,,Accept
N7-EIciq3R,6.0,6.0,6.0,6.0,,,Accept
iqCO3jbPjYF,7.0,6.0,7.0,,,,Accept
uRSvcqwOm0,5.0,5.0,5.0,5.0,,,Accept
LYfFj-Vk6lt,8.0,6.0,7.0,8.0,,,Accept
hHrO6-IfskR,5.0,6.0,7.0,,,,Accept
GiUpEVQmNx8,7.0,6.0,5.0,,,,Accept
wJwHTgIoE0P,3.0,5.0,6.0,,,,Accept
wk5zDkuSHq,6.0,7.0,5.0,7.0,,,Accept
x56v-UN7BjD,7.0,6.0,5.0,,,,Accept
lzZstLVGVGW,3.0,6.0,6.0,6.0,,,Accept
igMc_C9pgYG,6.0,6.0,4.0,5.0,5.0,6.0,Accept
tTWCQrgjuM,3.0,5.0,7.0,,,,Accept
Ls0yzIkEk1,5.0,6.0,6.0,,,,Accept
4OHRr7gmhd4,6.0,6.0,5.0,6.0,,,Accept
g-I_qqceH2n,6.0,4.0,7.0,7.0,,,Accept
UQJoGBNRX4,7.0,6.0,5.0,5.0,,,Accept
RnjDFZmGqli,7.0,8.0,7.0,,,,Accept
OVb3ZY0fzMk,5.0,4.0,6.0,5.0,,,Accept
v2es9YoukWO,6.0,4.0,9.0,6.0,,,Accept
6at6rB3IZm,6.0,7.0,7.0,,,,Accept
ZxOO5jfqSYw,4.0,6.0,5.0,,,,Accept
VdUeCoF-0tS,7.0,8.0,6.0,4.0,7.0,,Accept
QoHSzxp7tSN,3.0,6.0,7.0,,,,Accept
STQOCn4NqBd,6.0,7.0,5.0,6.0,,,Accept
ahAEhOtVif,4.0,7.0,5.0,7.0,,,Accept
zb-xfApk4ZK,6.0,6.0,8.0,,,,Accept
vsShetzoRG9,7.0,5.0,4.0,6.0,,,Accept
0Z0xltoU1q,6.0,6.0,7.0,7.0,,,Accept
67NpH8-_h94,6.0,7.0,6.0,7.0,,,Accept
fLOU5jXlJZV,4.0,4.0,8.0,,,,Accept
ypXcTtbBsnZ,5.0,5.0,6.0,6.0,,,Accept
ySB7IbdseGC,6.0,6.0,6.0,,,,Accept
LYcuTyW6Vu,5.0,6.0,6.0,5.0,,,Accept
F0wPem89q9y,6.0,6.0,7.0,,,,Accept
SQbrWcMOcPR,6.0,6.0,7.0,,,,Accept
McjGUq1H-mm,6.0,4.0,7.0,6.0,,,Accept
LKEYuYNOqx,10.0,6.0,6.0,7.0,,,Accept
zJNqte0b-xn,5.0,7.0,6.0,7.0,6.0,,Accept
zrAUoI2JA2,7.0,3.0,7.0,5.0,,,Accept
ODkBI1d3phW,6.0,6.0,5.0,7.0,,,Accept
MRpRKU8haea,8.0,8.0,6.0,7.0,,,Accept
92leLHqlcvv,6.0,6.0,5.0,,,,Accept
1-F7HbLInPy,5.0,6.0,7.0,4.0,,,Accept
Q7kdFAVPdu,5.0,8.0,6.0,5.0,,,Accept
LfHwpvDPGpx,5.0,5.0,5.0,4.0,,,Accept
sL7XH6-V21e,8.0,5.0,7.0,,,,Accept
-yiZR4_Xhh,6.0,7.0,5.0,5.0,,,Accept
oNnv9XjClGK,7.0,4.0,7.0,8.0,,,Accept
ijzm0EhAY_w,4.0,6.0,6.0,6.0,,,Accept
pFqgUJxXXz,6.0,6.0,5.0,5.0,,,Accept
DhHqObn2UW,6.0,6.0,6.0,,,,Accept
Hbvlb4D1aFC,7.0,6.0,6.0,7.0,,,Accept
uRTW_PgXvc7,6.0,5.0,5.0,7.0,,,Accept
X6bp8ri8dV,5.0,7.0,5.0,7.0,,,Accept
TVpZaWNczF6,7.0,6.0,4.0,,,,Accept
1fKJLRTUdo,5.0,7.0,3.0,7.0,,,Accept
NjKAm5wMbo2,3.0,6.0,6.0,4.0,,,Accept
_B5Y2hvZKpS,4.0,6.0,6.0,6.0,,,Accept
IXoHxXIGpyV,6.0,6.0,6.0,7.0,,,Accept
i-8uqlurj1f,6.0,6.0,7.0,6.0,,,Accept
Tsy9WCO_fK1,5.0,5.0,7.0,6.0,5.0,,Accept
QnajmHkhegH,5.0,6.0,5.0,6.0,,,Accept
ZV9WAe-Q0J,5.0,5.0,9.0,5.0,,,Accept
xL7B5axplIe,5.0,7.0,7.0,5.0,,,Accept
OlDEMIbCvTl,5.0,7.0,7.0,,,,Accept
nE8_DvxAqAB,6.0,4.0,6.0,5.0,,,Accept
2fD1Ux9InIW,6.0,6.0,7.0,,,,Accept
Z5SE9PiAO4t,6.0,7.0,6.0,,,,Accept
-AxpnEv1f1,5.0,5.0,7.0,5.0,,,Accept
xZmjH3Pm2BK,7.0,6.0,7.0,,,,Accept
fBU4qsM6Fkf,5.0,5.0,6.0,5.0,,,Accept
QRp6viwPRaX,3.0,6.0,6.0,6.0,,,Accept
7k_J2kkIy3U,6.0,7.0,7.0,,,,Accept
5VHK0q6Oo4M,7.0,6.0,7.0,8.0,,,Accept
rQAJmrLmGC6,4.0,6.0,6.0,6.0,,,Accept
rTTh1RIn6E,6.0,6.0,6.0,5.0,,,Accept
oDRQGo8I7P,9.0,7.0,7.0,7.0,,,Accept
-Qp-3L-5ZdI,6.0,7.0,7.0,,,,Accept
Sxf5k90HnvM,6.0,7.0,5.0,,,,Accept
-Xdts90bWZ3,4.0,6.0,7.0,,,,Accept
apC354ZsGwK,3.0,6.0,8.0,,,,Accept
x-i37an3uym,8.0,6.0,5.0,5.0,,,Accept
Av8b0vxN7MX,6.0,7.0,7.0,4.0,,,Accept
XFCirHGr4Cs,7.0,6.0,7.0,,,,Accept
x3JsaghSj0v,5.0,4.0,6.0,7.0,,,Accept
5MgZAu2NR7X,6.0,6.0,6.0,4.0,,,Accept
fyIjM5CEdYW,3.0,6.0,6.0,,,,Accept
skgJy0CjAO,5.0,7.0,6.0,5.0,,,Accept
byMcacS8GYZ,6.0,6.0,4.0,,,,Accept
W-_4hgRkwb,6.0,6.0,7.0,6.0,,,Accept
GFiqdZOm-Ei,4.0,7.0,7.0,4.0,,,Accept
I0CiI7Oyp1E,6.0,6.0,6.0,,,,Accept
2tfv0K8Vbtf,4.0,6.0,7.0,5.0,,,Accept
w_jvWzNXd6n,6.0,6.0,6.0,,,,Accept
C6Iin6nXJy,5.0,6.0,8.0,6.0,6.0,,Accept
X8mmH03wFlD,6.0,6.0,5.0,,,,Accept
W-xJXrDB8ik,7.0,7.0,8.0,6.0,,,Accept
um2BxfgkT2_,5.0,7.0,6.0,6.0,,,Accept
Lr2Z85cdvB,5.0,6.0,6.0,8.0,,,Accept
FRDiimH26Tr,5.0,5.0,6.0,,,,Accept
4rTN0MmOvi7,6.0,6.0,6.0,6.0,,,Accept
Wo1HF2wWNZb,7.0,7.0,8.0,,,,Accept
nRcyGtY2kBC,7.0,6.0,6.0,,,,Accept
HH_jBD2ObPq,6.0,6.0,5.0,5.0,,,Accept
xWvI9z37Xd,6.0,6.0,8.0,7.0,,,Accept
DmT862YAieY,7.0,7.0,7.0,7.0,,,Accept
XYDXL9_2P4,7.0,6.0,4.0,5.0,,,Accept
4F7vp67j79I,5.0,7.0,5.0,,,,Accept
yoLGaLPEPo_,8.0,4.0,5.0,7.0,,,Accept
c4o5oHg32CY,7.0,7.0,5.0,6.0,,,Accept
Jw34v_84m2b,6.0,5.0,6.0,6.0,,,Accept
_iXQPM6AsQD,6.0,4.0,5.0,,,,Accept
IlYS1pLa9y,6.0,7.0,6.0,,,,Accept
dIUQ5haSOI,6.0,7.0,4.0,5.0,,,Accept
hyc27bDixNR,6.0,6.0,5.0,,,,Accept
Setj8nJ-YB8,7.0,6.0,7.0,6.0,,,Accept
JRAlT8ZstmH,7.0,6.0,5.0,,,,Accept
sexfswCc7B,6.0,7.0,6.0,,,,Accept
Y6A4-R_Hgsw,6.0,5.0,7.0,,,,Accept
DTD9BRDWtkn,7.0,6.0,7.0,7.0,,,Accept
UwzrP-B38jK,7.0,6.0,7.0,8.0,5.0,,Accept
8N1NDRGQSQ,8.0,3.0,5.0,,,,Accept
02YXg0OZdG,6.0,7.0,5.0,6.0,,,Accept
vphSm8QmLFm,5.0,7.0,7.0,,,,Accept
L0OKHqYe_FU,7.0,6.0,3.0,6.0,,,Accept
i0FnLiIRj6U,3.0,6.0,4.0,,,,Accept
4btNeXKFAQ,7.0,7.0,7.0,7.0,,,Accept
ZCGDqdK0zG,4.0,7.0,6.0,6.0,,,Accept
5Fg3XoHjQ4r,7.0,5.0,6.0,5.0,,,Accept
A6AFK_JwrIW,6.0,6.0,6.0,,,,Accept
OcNoF7qA4t,7.0,7.0,7.0,7.0,,,Accept
0xbhGxgzd1t,6.0,6.0,6.0,,,,Accept
9TsP2Gg0CM,6.0,3.0,7.0,,,,Accept
hqtSdpAK39W,4.0,6.0,6.0,8.0,,,Accept
Qy1D9JyMBg0,8.0,6.0,7.0,,,,Accept
mkEPog9HiV,6.0,6.0,6.0,5.0,,,Accept
sQiEJLPt1Qh,6.0,7.0,6.0,,,,Accept
hTxYJAKY85,6.0,5.0,5.0,4.0,,,Accept
JpxsSAecqq,5.0,6.0,6.0,,,,Accept
2dxsDFaESK,6.0,8.0,6.0,4.0,,,Accept
O4Q39aQFz0Y,3.0,4.0,7.0,7.0,,,Accept
r-6Z1SJbCpv,4.0,7.0,7.0,6.0,,,Accept
H3o9a6l0wz,4.0,6.0,6.0,,,,Accept
xdZs1kf-va,8.0,5.0,6.0,,,,Accept
awdyRVnfQKX,6.0,6.0,7.0,,,,Accept
XA4ru9mfxTP,6.0,6.0,4.0,,,,Accept
FzdmrTUyZ4g,6.0,7.0,2.0,6.0,,,Accept
E3LgJdPEkP,6.0,6.0,6.0,6.0,,,Accept
_vfyuJaXFug,6.0,8.0,7.0,7.0,,,Accept
RO0wSr3R7y-,4.0,7.0,5.0,7.0,,,Accept
N0tKCpMhA2,7.0,6.0,7.0,,,,Accept
5pvB6IH_9UZ,5.0,5.0,5.0,6.0,,,Accept
xK6wRfL2mv7,7.0,3.0,6.0,4.0,,,Accept
m8YYs8nJF3T,7.0,6.0,6.0,5.0,,,Accept
Iksst2czYoB,6.0,6.0,7.0,,,,Accept
wjSHd5nDeo,6.0,7.0,6.0,,,,Accept
pZsAwqUgnAs,4.0,5.0,6.0,5.0,,,Accept
OtxyysUdBE,8.0,5.0,8.0,4.0,,,Accept
ZVuzllOOHS,6.0,7.0,8.0,7.0,,,Accept
tHK5ntjp-5K,5.0,7.0,5.0,7.0,,,Accept
crFMP5irwzn,5.0,6.0,7.0,5.0,,,Accept
P_eBjUlzlV,6.0,7.0,6.0,,,,Accept
caH1x1ZBLDR,5.0,7.0,8.0,7.0,,,Accept
OmLNqwnZwmY,4.0,6.0,6.0,6.0,,,Accept
Yay6tHq1Nw,6.0,4.0,4.0,6.0,,,Accept
8UUtKmSRkXE,6.0,5.0,7.0,7.0,,,Accept
bdnZ_1qHLCW,7.0,7.0,7.0,4.0,,,Accept
u4KagP_FjB,5.0,8.0,6.0,6.0,,,Accept
GzESlaXaN04,7.0,8.0,7.0,,,,Accept
Q9lm8w6JpXi,6.0,7.0,6.0,,,,Accept
YZ-N-sejjwO,7.0,6.0,6.0,,,,Accept
A0ejsEHQu9w,7.0,6.0,7.0,,,,Accept
ZqgFbZEb8bW,6.0,6.0,6.0,6.0,,,Accept
vQzDYi4dPwM,7.0,7.0,4.0,,,,Accept
SHMi1b7sjXk,8.0,6.0,6.0,6.0,,,Accept
o4uFFg9_TpV,7.0,6.0,6.0,7.0,,,Accept
sBrS3M5lT2w,6.0,5.0,7.0,5.0,5.0,,Accept
qj-_HnxQxB,3.0,6.0,6.0,5.0,,,Accept
n0dD3d54Wgf,4.0,5.0,7.0,6.0,,,Accept
u3vEuRr08MT,6.0,7.0,7.0,8.0,,,Accept
Q38D6xxrKHe,7.0,7.0,8.0,,,,Accept
HQDvPsdXS-F,4.0,7.0,8.0,7.0,,,Accept
S2Awu3Zn04v,6.0,7.0,4.0,,,,Accept
gQBetxnU4Lk,6.0,6.0,6.0,,,,Accept
IJNDyqdRF0m,7.0,5.0,6.0,7.0,,,Accept
AXDNM76T1nc,8.0,9.0,9.0,6.0,,,Accept
se2oxj-6Nz,5.0,4.0,8.0,,,,Accept
Oq2bdIQQOIZ,7.0,4.0,3.0,6.0,,,Accept
Tocn9vYMU-o,7.0,7.0,7.0,5.0,,,Accept
KnCS9390Va,6.0,6.0,6.0,6.0,,,Accept
wsnMW0c_Au,5.0,6.0,5.0,,,,Accept
ePZsWeGJXyp,4.0,5.0,7.0,,,,Accept
C0VKVmhlKgb,7.0,4.0,6.0,,,,Accept
hX5Ia-ION8Y,5.0,6.0,6.0,,,,Accept
IFXTZERXdM7,9.0,7.0,6.0,2.0,6.0,,Accept
9t24EBSlZOa,8.0,7.0,7.0,7.0,,,Accept
v9Wjc2OWjz,6.0,6.0,6.0,6.0,,,Accept
48TmED6BvGZ,7.0,6.0,6.0,8.0,,,Accept
Bct2f8fRd8S,6.0,4.0,6.0,,,,Accept
-vXEN5rIABY,4.0,8.0,6.0,5.0,,,Accept
4v7PSPp-TAe,6.0,4.0,6.0,7.0,,,Accept
UqA1mcOxiq,7.0,6.0,6.0,,,,Accept
tadPkBL2gHa,5.0,8.0,7.0,6.0,,,Accept
XByg4kotW5,6.0,6.0,6.0,7.0,,,Accept
G2kkDEujOw,6.0,6.0,7.0,7.0,,,Accept
8cC2JeUyz9,7.0,8.0,7.0,7.0,,,Accept
4RC_vI0OgIS,6.0,7.0,6.0,5.0,,,Accept
68YyraaeYmc,6.0,4.0,7.0,6.0,,,Accept
U14PKEu18bK,6.0,5.0,6.0,6.0,,,Accept
sNcn-E3uPHA,4.0,7.0,5.0,7.0,,,Accept
8E8tgnYlmN,5.0,5.0,2.0,,,,Accept
t3X5yMI_4G2,7.0,7.0,6.0,8.0,,,Accept
fcMd-tuWwiO,5.0,6.0,6.0,,,,Accept
RP1CtZhEmR,7.0,7.0,5.0,4.0,,,Accept
dT0eNsO2YLu,7.0,5.0,6.0,,,,Accept
1wVBLK1Xuc,5.0,6.0,6.0,5.0,,,Accept
5yAmUvdXAve,6.0,5.0,6.0,6.0,,,Accept
toleacrf7Hv,6.0,6.0,7.0,5.0,,,Accept
6yuil2_tn9a,5.0,7.0,8.0,,,,Accept
1xqE9fRZch5,7.0,7.0,7.0,,,,Accept
o8vYKDWMnq1,7.0,6.0,6.0,,,,Accept
177GzUAds8U,7.0,7.0,6.0,7.0,,,Accept
ZwnPdpCw6d,6.0,5.0,5.0,,,,Accept
PCZfDUH8fIn,6.0,6.0,6.0,,,,Accept
oQIJsMlyaW_,6.0,5.0,6.0,,,,Accept
SYdg8tcFgdG,6.0,7.0,7.0,7.0,,,Accept
a3ymtHbL5p5,4.0,7.0,3.0,10.0,,,Accept
3vmKQUctNy,6.0,3.0,6.0,7.0,,,Accept
yts7fLpWY9G,8.0,6.0,6.0,,,,Accept
_N4k45mtnuq,5.0,7.0,7.0,5.0,,,Accept
eF_Mx-3Sm92,4.0,8.0,7.0,7.0,6.0,,Accept
ADfBF9PoTvw,7.0,6.0,6.0,7.0,,,Accept
rG7HZZtIc-,7.0,7.0,5.0,5.0,,,Accept
pbILUUf_hBN,7.0,7.0,6.0,7.0,,,Accept
VpHFHz57fT,8.0,7.0,7.0,,,,Accept
K4W92FUXSF9,6.0,7.0,7.0,3.0,,,Accept
8hs7qlWcnGs,7.0,4.0,9.0,,,,Accept
9cU2iW3bz0,7.0,6.0,7.0,,,,Accept
HuiLIB6EaOk,7.0,7.0,7.0,,,,Accept
YiFQqYAk1xH,5.0,7.0,6.0,6.0,,,Accept
78T4K99jvbE,7.0,6.0,6.0,7.0,,,Accept
pl279jU4GOu,7.0,4.0,7.0,,,,Accept
M_WuaKoaEfQ,7.0,7.0,7.0,,,,Accept
s0AgNH86p8,5.0,5.0,8.0,,,,Accept
lHj-q9BSRjF,4.0,9.0,7.0,8.0,,,Accept
WUMH5xloWn,7.0,7.0,7.0,7.0,,,Accept
QW98XBAqNRa,5.0,7.0,7.0,7.0,,,Accept
M12autRxeeS,6.0,7.0,5.0,6.0,,,Accept
nC8VC8gVGPo,6.0,6.0,8.0,8.0,,,Accept
OxHn1Yz_Kl3,7.0,7.0,9.0,9.0,,,Accept
JO9o3DgV9l2,5.0,8.0,8.0,,,,Accept
ONB4RdP2GX,6.0,7.0,6.0,6.0,,,Accept
eXggxYNbQi,7.0,3.0,6.0,,,,Accept
U_hOegGGglw,5.0,6.0,6.0,,,,Accept
_2-r5UurHp,8.0,6.0,6.0,6.0,,,Accept
RQ385yD9dqR,6.0,6.0,6.0,,,,Accept
vGQiU5sqUe3,7.0,8.0,7.0,,,,Accept
fSfcEYQP_qc,7.0,7.0,4.0,8.0,,,Accept
USoYIT4IQz,7.0,7.0,7.0,7.0,,,Accept
Ya9lATuQ3gg,7.0,5.0,6.0,4.0,,,Accept
88_wNI6ZBDZ,5.0,6.0,7.0,4.0,,,Accept
bk8vkdQfBS,5.0,6.0,5.0,9.0,,,Accept
t0VbBTw-o8,7.0,6.0,8.0,6.0,,,Accept
djOANbV2zSu,6.0,5.0,6.0,5.0,,,Accept
WOuGTb9QswS,5.0,7.0,6.0,,,,Accept
gd7ZI0X7Q-h,8.0,5.0,6.0,,,,Accept
Y0Bm5tL92lg,7.0,7.0,5.0,7.0,,,Accept
hYx-xr1wdo,4.0,6.0,5.0,5.0,8.0,,Accept
K-A4tDJ6HHf,6.0,7.0,7.0,,,,Accept
AYQI3rlp9tW,6.0,6.0,6.0,5.0,,,Accept
S8-duMv77W3,7.0,7.0,6.0,,,,Accept
aJ5xc1QB7EX,6.0,7.0,7.0,5.0,,,Accept
kUnHCGiILeU,3.0,7.0,6.0,,,,Accept
k5uFiFLWv3X,5.0,5.0,5.0,6.0,,,Accept
OoN6TVb4Vkq,6.0,6.0,7.0,,,,Accept
buXZ7nIqiwE,8.0,8.0,8.0,,,,Accept
5vVSA_cdRqe,6.0,6.0,6.0,,,,Accept
U-RsnLYHcKa,6.0,4.0,7.0,6.0,6.0,,Accept
RW-OOBU11xl,5.0,6.0,6.0,6.0,,,Accept
Mn4IkuWamy,6.0,7.0,5.0,,,,Accept
sFQJ0IOkHF,6.0,6.0,6.0,7.0,,,Accept
FNzLe2-ppRO,5.0,6.0,5.0,5.0,,,Accept
_j8yVIyp27Q,5.0,7.0,6.0,,,,Accept
iuW96ssPQX,7.0,7.0,5.0,,,,Accept
0zlLhfG6rxI,6.0,5.0,8.0,,,,Accept
WE92fqi-N_g,6.0,5.0,5.0,6.0,,,Accept
vRwCvlvd8eA,5.0,6.0,7.0,6.0,,,Accept
WSxarC8t-T,5.0,7.0,7.0,,,,Accept
wOI0AUAq9BR,5.0,5.0,7.0,,,,Accept
GkDbQb6qu_r,3.0,6.0,8.0,6.0,,,Accept
nxw9_ny7_H,5.0,4.0,5.0,4.0,,,Accept
7HTEHRMlxYH,5.0,5.0,6.0,,,,Accept
UPnJuDKqOfX,6.0,6.0,6.0,5.0,7.0,,Accept
jzd2bE5MxW,6.0,6.0,6.0,,,,Accept
OxfI-3i5M8g,6.0,6.0,5.0,,,,Accept
bi1BTcXa8Q,5.0,5.0,5.0,5.0,,,Accept
dp0zWsdOV1h,5.0,7.0,7.0,,,,Accept
Z9ldMhplBrT,7.0,4.0,7.0,5.0,5.0,,Accept
ZuSiW0EixjX,6.0,4.0,6.0,8.0,,,Accept
wjClgX-muzB,7.0,7.0,7.0,8.0,,,Accept
rwdpFgfVpvN,6.0,7.0,6.0,6.0,,,Accept
sRKNkpUMQNr,7.0,7.0,4.0,,,,Accept
7vmyjUHgm9_,6.0,6.0,5.0,,,,Accept
c3HrNgQE7d,5.0,5.0,4.0,6.0,,,Accept
8li9SYYY3eQ,7.0,6.0,6.0,6.0,,,Accept
dz79MhQXWvg,7.0,4.0,4.0,7.0,,,Accept
tro0_OqIVde,5.0,5.0,8.0,,,,Accept
I-ggHgon-Az,8.0,5.0,7.0,,,,Accept
p9_Z4m2Vyvr,6.0,6.0,6.0,,,,Accept
INzRLBAA4JX,7.0,6.0,4.0,,,,Accept
vt516zga8m,8.0,6.0,6.0,7.0,,,Accept
SZDqCOv6vTB,6.0,6.0,4.0,6.0,,,Accept
FgDzS8_Fz7c,2.0,7.0,4.0,6.0,,,Accept
k6WzeLZjxuP,6.0,5.0,6.0,6.0,6.0,,Accept
25XIE30VHZE,6.0,4.0,5.0,6.0,,,Accept
Fytzfxj3Bq7,6.0,6.0,6.0,,,,Accept
BbUxkmrstyk,5.0,7.0,7.0,,,,Accept
q16HXpXtjJn,6.0,5.0,7.0,5.0,,,Accept
4-bV1bi74M,4.0,8.0,9.0,,,,Accept
2GsQ8dyfe45,6.0,4.0,9.0,,,,Accept
qtQ9thon9fV,5.0,5.0,7.0,,,,Accept
pfEIGgDstz0,7.0,4.0,4.0,7.0,,,Accept
YgK1wNnoCWy,5.0,5.0,7.0,,,,Accept
L8ESR8IQ7Gb,6.0,5.0,6.0,7.0,,,Accept
rcrY85WLAKU,6.0,5.0,6.0,,,,Accept
jPx7vYUNUCt,7.0,7.0,7.0,5.0,,,Accept
OlGu-BXgJ-,4.0,6.0,7.0,5.0,,,Accept
_4xg5moXVg,5.0,6.0,7.0,8.0,,,Accept
oDWyVsHBzNT,7.0,8.0,7.0,8.0,,,Accept
mNtFhoNRr4i,6.0,6.0,6.0,,,,Accept
YR-s5leIvh,5.0,6.0,6.0,,,,Accept
MHjxpvMzf2x,7.0,6.0,6.0,6.0,6.0,,Accept
y8FN4dHdxOE,7.0,7.0,6.0,,,,Accept
GjWDguPZRmr,6.0,8.0,5.0,,,,Accept
DSEP9rCvZln,4.0,7.0,4.0,,,,Accept
ZidkM5b92G,6.0,6.0,5.0,,,,Accept
JvIFpZOjLF4,5.0,5.0,5.0,6.0,,,Accept
P6uZ7agiyCT,6.0,6.0,7.0,5.0,,,Accept
ByYFpTwgLGO,5.0,7.0,5.0,,,,Accept
E9HNxrCFZPV,7.0,6.0,5.0,6.0,,,Accept
tZUOiVGO6jN,5.0,8.0,5.0,,,,Accept
gE_vt-w4LhL,6.0,6.0,8.0,,,,Accept
fpfDusqKZF,7.0,5.0,5.0,5.0,,,Accept
TwuColwZAVj,7.0,7.0,6.0,,,,Accept
kHeotl7q9dU,5.0,5.0,5.0,7.0,,,Accept
Ijq1_a6DESm,7.0,7.0,6.0,6.0,,,Accept
-o0kPsyzErW,7.0,4.0,5.0,,,,Accept
pqCT3L-BU9T,6.0,6.0,5.0,7.0,,,Accept
xijYyYFlRIf,5.0,5.0,6.0,6.0,,,Accept
dRgHxaOJsiV,4.0,6.0,5.0,6.0,,,Accept
Xg-yZos9qJQ,4.0,7.0,8.0,,,,Accept
h4kN_apci_R,7.0,5.0,5.0,,,,Accept
_L7f0ySKMWY,5.0,6.0,6.0,5.0,,,Accept
AhbTKBlM7X,6.0,4.0,6.0,,,,Accept
agNTJU1QNw,7.0,6.0,6.0,,,,Accept
pBpwRkEIjR3,7.0,7.0,6.0,,,,Accept
Vg_02McCRnY,6.0,6.0,6.0,5.0,7.0,,Accept
3uj_8G7fxgs,8.0,6.0,5.0,,,,Accept
lgNGDjWRTo-,6.0,8.0,5.0,5.0,,,Accept
fp33Nsh0O5,7.0,6.0,6.0,6.0,,,Accept
espX_4CLr46,6.0,7.0,8.0,6.0,,,Accept
QNjyrDBx6tz,7.0,7.0,7.0,,,,Accept
KxVSnZVuZZ,5.0,4.0,4.0,6.0,,,Accept
Jupoos_K4xt,4.0,4.0,8.0,,,,Accept
ylila4AYSpV,4.0,7.0,8.0,6.0,,,Accept
Yb3dRKY170h,6.0,5.0,5.0,,,,Accept
sr0289wAUa,5.0,6.0,6.0,5.0,,,Accept
o4neHaKMlse,6.0,7.0,5.0,,,,Accept
AcHUIG2wA8-,6.0,6.0,5.0,6.0,,,Accept
_bqtjfpj8h,4.0,6.0,8.0,4.0,4.0,,Accept
WV1ZXTH0OIn,7.0,5.0,5.0,9.0,,,Accept
9a1oV7UunyP,6.0,5.0,6.0,5.0,,,Accept
J0nhRuMkdGf,4.0,6.0,6.0,7.0,8.0,,Accept
yfNSUQ3yRo,6.0,4.0,6.0,,,,Accept
G1uywu6vNZe,7.0,6.0,7.0,,,,Accept
fhO6vCGuuag,7.0,7.0,7.0,,,,Accept
jHIn0U9U6RO,7.0,7.0,5.0,,,,Accept
jcIIVkbCaHO,8.0,6.0,7.0,6.0,,,Accept
sc7bBHAmcN,7.0,7.0,7.0,7.0,,,Accept
e3qH65r_eZS,6.0,5.0,5.0,7.0,,,Accept
5L-wxm0YLcZ,6.0,5.0,5.0,6.0,,,Accept
noyKGZYvHH,7.0,7.0,3.0,,,,Accept
kB9jrZDenff,6.0,6.0,6.0,,,,Accept
WESmKHEH5nJ,3.0,7.0,7.0,,,,Accept
CTqjKUAyRBt,7.0,4.0,6.0,6.0,,,Accept
AQgmyyEWg8,6.0,6.0,7.0,,,,Accept
F02H1zNl213,4.0,3.0,7.0,6.0,,,Accept
xONqm0NUJc,5.0,5.0,7.0,7.0,6.0,,Accept
vMQ1V_z0TxU,7.0,6.0,7.0,7.0,,,Accept
o762mMj4XK,6.0,6.0,6.0,6.0,,,Accept
d229wqASHOT,4.0,5.0,7.0,7.0,,,Accept
nX-gReQ0OT,7.0,7.0,7.0,7.0,,,Accept
7hhH95QKKDX,7.0,7.0,7.0,4.0,,,Accept
yW5zeRSFdZ,7.0,7.0,7.0,,,,Accept
aAs8KTbZvc9,6.0,7.0,6.0,7.0,,,Accept
xaWO6bAY0xM,5.0,8.0,8.0,8.0,,,Accept
mMdRZipvld2,7.0,7.0,6.0,,,,Accept
kCU2pUrmMih,6.0,9.0,6.0,6.0,,,Accept
CmD5z_2DVuM,6.0,5.0,7.0,,,,Accept
bBgNsEKUxmJ,6.0,6.0,6.0,6.0,,,Accept
Q-HOv_zn6G,6.0,9.0,6.0,,,,Accept
Z4kZxAjg8Y,7.0,6.0,8.0,6.0,,,Accept
7-bMGPCQCm7,6.0,5.0,6.0,7.0,,,Accept
q-FRENiEP_d,5.0,4.0,7.0,,,,Accept
yQDC5ZcqX6l,4.0,6.0,7.0,,,,Accept
B_LdLljS842,3.0,5.0,7.0,5.0,,,Accept
4MT-e8mn3X,4.0,6.0,5.0,6.0,,,Accept
mSiPuHIP7t8,7.0,6.0,3.0,4.0,6.0,,Accept
AREqvTvv6gG,5.0,7.0,6.0,4.0,,,Accept
9Qjn_3gWLDc,6.0,7.0,7.0,4.0,5.0,,Accept
LdAxczs3m0,6.0,6.0,6.0,6.0,,,Accept
qtZac7A3-F,7.0,6.0,5.0,6.0,,,Accept
8AB7AXaLIX5,7.0,7.0,7.0,,,,Accept
pUPFRSxfACD,6.0,7.0,8.0,8.0,,,Accept
NXHXoYMLIG,6.0,5.0,6.0,,,,Accept
MIhgxhsJMtY,6.0,6.0,6.0,6.0,,,Accept
4qR780g2Mg,6.0,5.0,6.0,7.0,5.0,,Accept
9-SZkJLkCcB,6.0,7.0,6.0,,,,Accept
pkzwYftNcqY,7.0,7.0,6.0,,,,Accept
YPoRoad6gzY,8.0,5.0,5.0,6.0,,,Accept
adFLKRqRu1h,6.0,5.0,7.0,,,,Accept
tYAS1Rpys5,6.0,4.0,7.0,6.0,,,Accept
3r0yLLCo4fF,6.0,5.0,7.0,6.0,,,Accept
cYeYzaP-5AF,8.0,6.0,6.0,,,,Accept
